# drive_type: ssd
Timestamp,Percentage_Used,Available_Spare,Reallocated_Block_Count,Uncorrectable_Error_Count,Temperature,Power_On_Hours,Label
1783487706.412257,16.049895624139,100.04161494930668,0.0,0.0,39.30540426771933,1966.0166666666667,0
1783487766.412257,15.938771037491028,99.9584896080087,0.0,0.0,37.42733290050589,1966.0166666666667,0
1783487826.412257,16.038734051718478,99.93008756633901,0.0,0.0,38.004049864486774,1966.0166666666667,0
1783487886.412257,15.980127290083962,100.09413918368413,0.0,0.0,38.45371257893536,1966.0166666666667,0
1783487946.412257,16.01830595146857,100.02621219375777,0.0,0.0,39.505231978764165,1966.0166666666667,0
1783488006.412257,16.031107627685333,99.98273476851351,0.0,0.0,38.483470600232316,1966.0166666666667,0
1783488066.412257,15.956071642198303,99.95416850264395,0.0,0.0,36.743974836793285,1966.0166666666667,0
1783488126.412257,16.015197912828427,99.98467166187429,0.0,0.0,36.369377975170316,1966.0166666666667,0
1783488186.412257,16.016988104007552,99.96486444995303,0.0,0.0,37.17774612635659,1966.0166666666667,0
1783488246.412257,15.974138018150745,100.05039798541681,0.0,0.0,38.40511845365698,1966.0166666666667,0
1783488306.412257,15.942267049725304,100.05115830942096,0.0,0.0,39.27838674750466,1966.0166666666667,0
1783488366.412257,16.051898341632654,99.96811587061394,0.0,0.0,38.28764643758044,1966.0166666666667,0
1783488426.412257,100.06453923046725,0.0,9999.0,9999.0,149.44820559913452,9999.016666666666,0
1783488486.412257,100.05582640976023,0.0,9999.0,9999.0,151.36982908309295,9999.016666666666,0
1783488546.412257,99.93566553422387,0.0,9999.0,9999.0,149.9992415058891,9999.016666666666,0
1783488606.412257,99.96042010984856,0.04361634123714494,9999.0,9999.0,150.5576228220976,9999.016666666666,0
1783488666.412257,16.04588270091196,100.04435686404554,0.0,0.0,37.83105687381867,1966.0166666666667,0
1783488726.412257,16.12585548290322,99.99399421460203,0.0,0.0,39.67759381041185,1966.0166666666667,0
1783488786.412257,16.005633465520756,99.99858714888897,0.0,0.0,37.30977448843956,1966.0166666666667,0
1783488846.412257,16.020225807715885,99.89937202020577,0.0,0.0,50.81140630471015,1967.0166666666667,0
1783488906.412257,15.97724042466523,99.99147917959317,0.0,0.0,52.76176259647787,1967.0166666666667,0
1783488966.412257,15.886232914135341,99.99469821910226,0.0,0.0,52.245853690967756,1967.0166666666667,0
1783489026.412257,16.062075880415644,100.02021237435793,0.0,0.0,51.815688247361564,1967.0166666666667,0
1783489086.412257,15.976196205251805,100.01445367146485,0.0,0.0,49.11807485983541,1967.0166666666667,0
1783489146.412257,16.02824795644955,99.97102369996355,0.0,0.0,54.319669522831454,1967.0166666666667,0
1783489206.412257,16.00131297304508,100.02165566897071,0.0,0.0,49.84511184377678,1967.0166666666667,0
1783489266.412257,16.041549172930814,99.98132996078226,0.0,0.0,50.5425510832589,1967.0166666666667,0
1783489326.412257,16.043620109387366,99.9868029172882,0.0,0.0,51.04463795699807,1967.0166666666667,0
1783489386.412257,16.00317144628049,99.91177836736217,0.0,0.0,51.21464210726486,1967.0166666666667,0
1783489446.412257,16.102594450406084,99.9242674083785,0.0,0.0,51.008486818332855,1967.0166666666667,0
1783489506.412257,16.022655243220946,100.00769337092052,0.0,0.0,50.88767512770473,1967.0166666666667,0
1783489566.412257,15.950878749511169,99.95938569281529,0.0,0.0,50.204995793085125,1967.0166666666667,0
1783489626.412257,16.04714388429302,99.92531378360056,0.0,0.0,51.095664410988746,1967.0166666666667,0
1783489686.412257,15.987276398289769,100.01590087435866,0.0,0.0,53.49638119405251,1967.0166666666667,0
1783489746.412257,16.067333219664707,99.92575533718693,0.0,0.0,52.21791062952408,1967.0166666666667,0
1783489806.412257,16.060682120452874,100.00021260032369,0.0,0.0,51.65646237890005,1967.0166666666667,0
1783489866.412257,15.993012984848946,100.10407276773039,0.0,0.0,50.7596193439778,1967.0166666666667,0
1783489926.412257,15.972195744458851,99.94474326645827,0.0,0.0,52.815094075795464,1967.0166666666667,0
1783489986.412257,15.931534220233905,99.9794945600098,0.0,0.0,50.84808008171984,1967.0166666666667,0
1783490046.412257,16.033566503954567,99.9806486563415,0.0,0.0,51.648115963939986,1967.0166666666667,0
1783490106.412257,16.097769632212337,99.9615209492344,0.0,0.0,50.04105430236264,1967.0166666666667,0
1783490166.412257,15.964015137148197,100.0096444037256,0.0,0.0,50.42443809110877,1967.0166666666667,0
1783490226.412257,15.987276358355777,100.06891657914352,0.0,0.0,51.71375689384171,1967.0166666666667,0
1783490286.412257,15.915108429973255,99.93230642042494,0.0,0.0,51.99868120917218,1967.0166666666667,0
1783490346.412257,16.04127324784336,99.96953796542225,0.0,0.0,51.52944457596866,1967.0166666666667,0
1783490406.412257,16.032714791795428,99.96649912437525,0.0,0.0,50.94089250681568,1967.0166666666667,0
1783490466.412257,15.980701258547661,99.98400842853673,0.0,0.0,50.66319859068774,1967.0166666666667,0
1783490526.412257,15.911056372235805,99.9774277463549,0.0,0.0,39.492230077763075,1963.0166666666667,0
1783490586.412257,16.044167086588534,99.91131517105137,0.0,0.0,40.000248473589004,1963.0166666666667,0
1783490646.412257,15.974782773665238,99.9699958006365,0.0,0.0,40.33170755927702,1963.0166666666667,0
1783490706.412257,16.003574070318404,99.99837596711428,0.0,0.0,38.18103617753079,1963.0166666666667,0
1783490766.412257,15.922880922152375,100.05265152370863,0.0,0.0,38.4330690581688,1963.0166666666667,0
1783490826.412257,15.999198759963933,100.00301501743158,0.0,0.0,39.8705593809062,1963.0166666666667,0
1783490886.412257,16.01500781259664,99.95946061264155,0.0,0.0,39.59587842122093,1963.0166666666667,0
1783490946.412257,15.985819047247475,99.98942635865403,0.0,0.0,39.166109156150654,1963.0166666666667,0
1783491006.412257,16.017366290951262,99.99215567050108,0.0,0.0,39.281024206664256,1963.0166666666667,0
1783491066.412257,16.00361255973634,100.0069298629465,0.0,0.0,41.04849969069514,1963.0166666666667,0
1783491126.412257,15.990255556430732,99.98549367210349,0.0,0.0,40.34118361957511,1963.0166666666667,0
1783491186.412257,16.04338788484455,99.96224819980057,0.0,0.0,40.30960686309559,1963.0166666666667,0
1783491246.412257,15.986739082468839,100.02659926650843,0.0,0.0,40.64350695081905,1963.0166666666667,0
1783491306.412257,16.008608988473377,99.9868542118864,0.0,0.0,40.634793400535074,1963.0166666666667,0
1783491366.412257,15.94006595030889,99.96982745378713,0.0,0.0,39.73572933574028,1963.0166666666667,0
1783491426.412257,16.068819213641625,100.00240207382247,0.0,0.0,41.035050905907035,1963.0166666666667,0
1783491486.412257,16.032568742900697,99.91905681141215,0.0,0.0,40.78367062168292,1963.0166666666667,0
1783491546.412257,16.058214669739396,99.99994744200988,0.0,0.0,40.40217561102449,1963.0166666666667,0
1783491606.412257,16.041528091481155,99.98022531808363,0.0,0.0,42.257906400509945,1963.0166666666667,0
1783491666.412257,15.989313470987277,99.95007669085166,0.0,0.0,41.1865543921981,1963.0166666666667,0
1783491726.412257,15.98456915342963,99.99944128806474,0.0,0.0,43.36272003333974,1963.0166666666667,0
1783491786.412257,16.084472657126877,100.03262777995913,0.0,0.0,42.92336670842927,1963.0166666666667,0
1783491846.412257,16.00359458634895,100.0579884162372,0.0,0.0,41.79673072319852,1963.0166666666667,0
1783491906.412257,15.910430766317285,99.94753172208559,0.0,0.0,44.16207575426977,1963.0166666666667,0
1783491966.412257,16.005903140283962,99.93811598827064,0.0,0.0,44.94844437220843,1963.0166666666667,0
1783492026.412257,16.031877888461757,100.03302670829937,0.0,0.0,45.59543586591519,1963.0166666666667,0
1783492086.412257,16.014031641250288,100.05254077037418,0.0,0.0,44.78802253899031,1963.0166666666667,0
1783492146.412257,16.02996840214346,99.96111700961016,0.0,0.0,44.618283599432445,1963.0166666666667,0
1783492206.412257,16.078264035017476,100.07103607422464,0.0,0.0,46.458376198178556,1963.0166666666667,0
1783492266.412257,15.996280660108908,100.06398707778102,0.0,0.0,47.033802087494124,1963.0166666666667,0
1783492326.412257,16.02729172714706,100.06688903754123,0.0,0.0,47.76646547111929,1963.0166666666667,0
1783492386.412257,16.02220681208633,99.88561585279307,0.0,0.0,48.264297800759515,1963.0166666666667,0
1783492446.412257,15.901303309081117,100.01875572980505,0.0,0.0,46.397805609851375,1963.0166666666667,0
1783492506.412257,16.101887109623693,100.01961702130687,0.0,0.0,48.208018343404774,1963.0166666666667,0
1783492566.412257,15.987314761126044,99.98946152428734,0.0,0.0,45.220573387719796,1963.0166666666667,0
1783492626.412257,16.02010220766689,99.93778569343276,0.0,0.0,45.77729334382527,1963.0166666666667,0
1783492686.412257,15.937334243543688,99.967500436784,0.0,0.0,44.449979160714356,1963.0166666666667,0
1783492746.412257,16.035099445750717,100.01773472542793,0.0,0.0,44.57902328878084,1963.0166666666667,0
1783492806.412257,16.016131190992105,99.98234931547955,0.0,0.0,45.137699188802756,1963.0166666666667,0
1783492866.412257,15.904035631828442,100.06179236417852,0.0,0.0,43.70543345664323,1963.0166666666667,0
1783492926.412257,15.984693799369216,100.00916346797891,0.0,0.0,45.500246404816885,1963.0166666666667,0
1783492986.412257,16.017843044920877,99.94484727575484,0.0,0.0,45.23432616212441,1963.0166666666667,0
1783493046.412257,15.974472235329493,99.9658075077547,0.0,0.0,42.53582008692682,1963.0166666666667,0
1783493106.412257,16.02244824301347,99.91668335134823,0.0,0.0,45.14606614110312,1963.0166666666667,0
1783493166.412257,15.89618899330106,99.98410255490842,0.0,0.0,43.32933153385161,1963.0166666666667,0
1783493226.412257,15.983073792249062,99.98257788924568,0.0,0.0,44.87326626366361,1963.0166666666667,0
1783493286.412257,16.004453591769813,100.10815030602627,0.0,0.0,42.865003650647054,1963.0166666666667,0
1783493346.412257,15.902830045166134,99.97491122097634,0.0,0.0,44.52987232313133,1963.0166666666667,0
1783493406.412257,15.937437963420475,100.05009446964029,0.0,0.0,44.01393122199897,1963.0166666666667,0
1783493466.412257,15.913439911109215,99.91431368740429,0.0,0.0,42.88270174227784,1963.0166666666667,0
1783493526.412257,15.936348023841054,100.07743728687417,0.0,0.0,43.244623781496905,1963.0166666666667,0
1783493586.412257,15.969669166169801,100.04578429140906,0.0,0.0,43.750807722566115,1963.0166666666667,0
1783493646.412257,16.037094258340968,100.01987452457492,0.0,0.0,43.492012137177014,1963.0166666666667,0
1783493706.412257,15.93988918715008,99.93850788368707,0.0,0.0,44.39555728941809,1963.0166666666667,0
1783493766.412257,15.935696418218736,100.13439385596416,0.0,0.0,41.96589901739957,1963.0166666666667,0
1783493826.412257,15.946853424251064,100.02137008741217,0.0,0.0,42.65320813468219,1963.0166666666667,0
1783493886.412257,15.977223152029856,100.0006274507051,0.0,0.0,43.53133707146971,1963.0166666666667,0
1783493946.412257,16.034095107109472,100.02781724015625,0.0,0.0,42.16438778496463,1963.0166666666667,0
1783494006.412257,16.04531329159966,99.94433175026609,0.0,0.0,42.02105324227066,1963.0166666666667,0
1783494066.412257,16.02039883028938,99.99486391831681,0.0,0.0,44.156249555518386,1963.0166666666667,0
1783494126.412257,16.001496491170855,100.02774060939723,0.0,0.0,42.555338028372205,1963.0166666666667,0
1783494186.412257,15.973975300705883,100.05460543435457,0.0,0.0,40.730527708951364,1963.0166666666667,0
1783494246.412257,16.00456071248632,100.01330574754263,0.0,0.0,41.10756106314179,1963.0166666666667,0
1783494306.412257,15.971752895829272,100.00071146195704,0.0,0.0,41.1139063723176,1963.0166666666667,0
1783494366.412257,16.01514248104676,99.99533962708827,0.0,0.0,40.33375925816666,1963.0166666666667,0
1783494426.412257,15.991520169166133,100.12664431708741,0.0,0.0,38.17775605426214,1963.0166666666667,0
1783494486.412257,15.963927555447235,99.97420879487201,0.0,0.0,41.98642679987381,1963.0166666666667,0
1783494546.412257,16.049592377054584,100.05459282070264,0.0,0.0,43.27590294076837,1963.0166666666667,0
1783494606.412257,15.947714741632778,100.01968991273847,0.0,0.0,43.9969339080259,1963.0166666666667,0
1783494666.412257,16.057876957834605,100.00969655153393,0.0,0.0,42.33011112290927,1963.0166666666667,0
1783494726.412257,15.972897500312785,99.94281935435315,0.0,0.0,42.274944058706446,1963.0166666666667,0
1783494786.412257,15.982850320124454,100.05269848991713,0.0,0.0,42.87410825932418,1963.0166666666667,0
1783494846.412257,15.944526112173444,100.02018238474355,0.0,0.0,42.458437106058796,1963.0166666666667,0
1783494906.412257,15.989301839712045,100.05815484357376,0.0,0.0,42.032126424648,1963.0166666666667,0
1783494966.412257,16.038023975340938,99.99562939507867,0.0,0.0,42.45062338876626,1963.0166666666667,0
1783495026.412257,16.016654903210522,99.95938887305743,0.0,0.0,41.807310012533065,1963.0166666666667,0
1783495086.412257,16.00669784598918,99.98640038821274,0.0,0.0,42.1502467512052,1963.0166666666667,0
1783495146.412257,16.00181110544147,99.99494943070381,0.0,0.0,41.2565328827828,1963.0166666666667,0
1783495206.412257,16.036896974511112,100.07309778501278,0.0,0.0,42.40415986991239,1963.0166666666667,0
1783495266.412257,15.970713651358492,99.95063732763535,0.0,0.0,41.98658514540414,1963.0166666666667,0
1783495326.412257,16.07927202583949,99.99690584078762,0.0,0.0,43.449253596874115,1963.0166666666667,0
1783495386.412257,15.948410513194903,99.95513445529879,0.0,0.0,41.36697440646882,1963.0166666666667,0
1783495446.412257,16.01699918169562,99.99524561916665,0.0,0.0,41.15517599122738,1963.0166666666667,0
1783495506.412257,16.055827349268885,99.93585631434621,0.0,0.0,39.9486829531551,1963.0166666666667,0
1783495566.412257,15.97103954031909,100.06282868548784,0.0,0.0,42.43282818134448,1963.0166666666667,0
1783495626.412257,16.008314642078137,99.90304761077893,0.0,0.0,42.52005783123747,1963.0166666666667,0
1783495686.412257,15.948101775085634,99.94422588739138,0.0,0.0,43.28346317176262,1963.0166666666667,0
1783495746.412257,16.060567337967864,99.94550109220134,0.0,0.0,42.24473616230381,1963.0166666666667,0
1783495806.412257,15.951148821208523,99.92533058055389,0.0,0.0,41.7591109052433,1963.0166666666667,0
1783495866.412257,16.08635232484806,99.97639530613651,0.0,0.0,42.976752662708954,1963.0166666666667,0
1783495926.412257,16.004941938913156,99.98670007858854,0.0,0.0,42.03518244309888,1963.0166666666667,0
1783495986.412257,16.019232897218437,99.97095609150952,0.0,0.0,43.289761645937865,1963.0166666666667,0
1783496046.412257,15.997580733765478,100.02508060734176,0.0,0.0,41.27871131530065,1963.0166666666667,0
1783496106.412257,15.986533398699224,100.04044041457104,0.0,0.0,42.440711044381146,1963.0166666666667,0
1783496166.412257,16.046651076810466,100.03929216927281,0.0,0.0,42.813522598197814,1963.0166666666667,0
1783496226.412257,15.915397897685812,99.93792848424246,0.0,0.0,42.268855889376525,1963.0166666666667,0
1783496286.412257,15.98369927703544,100.0135991755905,0.0,0.0,43.55103848890148,1963.0166666666667,0
1783496346.412257,15.914921327830255,100.06853834700966,0.0,0.0,44.28690895596668,1963.0166666666667,0
1783496406.412257,16.04395219180887,100.00388950072495,0.0,0.0,41.95988605431756,1963.0166666666667,0
1783496466.412257,16.050861495032223,100.03257151763671,0.0,0.0,39.630393997639004,1966.0166666666667,0
1783496526.412257,15.99254531553669,99.90819344081736,0.0,0.0,39.41596663054007,1966.0166666666667,0
1783496586.412257,16.000944522518104,100.01070382202164,0.0,0.0,39.223234360699294,1966.0166666666667,0
1783496646.412257,16.042648508087815,100.03205708621714,0.0,0.0,40.14198526143762,1966.0166666666667,0
1783496706.412257,15.99952605638406,100.00297243645767,0.0,0.0,36.799300067362736,1966.0166666666667,0
1783496766.412257,15.869576126186754,100.03468864769843,0.0,0.0,39.85552215689346,1966.0166666666667,0
1783496826.412257,15.901940180100475,99.99298684205706,0.0,0.0,36.51240333418047,1966.0166666666667,0
1783496886.412257,16.109796368398836,99.95018339615912,0.0,0.0,40.03320689155425,1966.0166666666667,0
1783496946.412257,15.973607084544938,100.04419097364499,0.0,0.0,34.731592578982465,1966.0166666666667,0
1783497006.412257,16.002098314022238,100.01581615333941,0.0,0.0,38.57654374148903,1966.0166666666667,0
1783497066.412257,16.03176642950244,99.99609633542711,0.0,0.0,37.929673877493855,1966.0166666666667,0
1783497126.412257,16.088417501171566,99.99923570314564,0.0,0.0,37.54612402091795,1966.0166666666667,0
1783497186.412257,16.034048836880697,100.07042030061362,0.0,0.0,38.20144476020067,1966.0166666666667,0
1783497246.412257,16.04258630346785,100.09961191187304,0.0,0.0,39.27146969072188,1966.0166666666667,0
1783497306.412257,16.0418375533986,99.98432226038148,0.0,0.0,38.502167235905844,1966.0166666666667,0
1783497366.412257,100.07375932309144,0.0,9999.0,9999.0,150.67649344179102,9999.016666666666,0
1783497426.412257,100.05079942340531,0.0,9999.0,9999.0,150.14617524551372,9999.016666666666,0
1783497486.412257,99.90941549516546,0.0,9999.0,9999.0,149.9808825060989,9999.016666666666,0
1783497546.412257,99.97329139440849,0.04641996696027234,9999.0,9999.0,149.00654372955856,9999.016666666666,0
1783497606.412257,16.00397008574383,99.99478458411436,0.0,0.0,37.93943960892258,1966.0166666666667,0
1783497666.412257,16.02588942615364,99.9971716571006,0.0,0.0,40.42335421706729,1966.0166666666667,0
1783497726.412257,15.998689646384404,100.01671891797167,0.0,0.0,37.457743791985926,1966.0166666666667,0
1783497786.412257,15.99075775811289,99.96657369833433,0.0,0.0,50.067836996461345,1967.0166666666667,0
1783497846.412257,16.004904375214718,99.93728481979232,0.0,0.0,52.37724253951318,1967.0166666666667,0
1783497906.412257,15.95585135975148,100.01309313908054,0.0,0.0,50.909881323092044,1967.0166666666667,0
1783497966.412257,16.089123571910466,100.06313334847545,0.0,0.0,51.32567086572597,1967.0166666666667,0
1783498026.412257,15.956693069050614,100.04122907933407,0.0,0.0,50.08745850129937,1967.0166666666667,0
1783498086.412257,15.914926019705469,99.98218697015814,0.0,0.0,54.05701650384258,1967.0166666666667,0
1783498146.412257,15.978730179163781,99.96597036443386,0.0,0.0,50.378884327819335,1967.0166666666667,0
1783498206.412257,16.096942739489823,99.97811181437422,0.0,0.0,50.52910576374235,1967.0166666666667,0
1783498266.412257,15.992369199337714,100.05894540467024,0.0,0.0,50.49947181137735,1967.0166666666667,0
1783498326.412257,16.010893113222018,100.047056134203,0.0,0.0,50.99924596626578,1967.0166666666667,0
1783498386.412257,16.047373914171132,99.92714380671528,0.0,0.0,50.43132771310041,1967.0166666666667,0
1783498446.412257,16.038570942080003,100.09466547650568,0.0,0.0,48.12324951128261,1967.0166666666667,0
1783498506.412257,15.919381178833843,99.9452915440283,0.0,0.0,49.005176980182,1967.0166666666667,0
1783498566.412257,15.959974877494567,100.12717525573915,0.0,0.0,50.85363673726064,1967.0166666666667,0
1783498626.412257,16.045592424080045,99.99908795750319,0.0,0.0,51.25320198566886,1967.0166666666667,0
1783498686.412257,16.062227202913892,100.05548579981924,0.0,0.0,50.917466871116204,1967.0166666666667,0
1783498746.412257,16.030065165697597,100.09519702873516,0.0,0.0,50.70419470395109,1967.0166666666667,0
1783498806.412257,16.019797679762487,99.95669345023734,0.0,0.0,51.360868800187916,1967.0166666666667,0
1783498866.412257,15.976965147018182,100.08570473589307,0.0,0.0,51.246839227968415,1967.0166666666667,0
1783498926.412257,15.930118524471123,99.96560580572627,0.0,0.0,51.622939563344374,1967.0166666666667,0
1783498986.412257,15.98909760437777,99.99652132482849,0.0,0.0,50.08192850940609,1967.0166666666667,0
1783499046.412257,15.981201103468674,99.99097668271405,0.0,0.0,51.44841417981919,1967.0166666666667,0
1783499106.412257,16.094402097333955,100.04635900646903,0.0,0.0,52.251547917754145,1967.0166666666667,0
1783499166.412257,15.91482326446687,100.01090342326165,0.0,0.0,51.17992815721289,1967.0166666666667,0
1783499226.412257,15.993404035452121,99.87706828146223,0.0,0.0,49.28577250708185,1967.0166666666667,0
1783499286.412257,16.0247237446316,99.98390278557238,0.0,0.0,52.492727834067566,1967.0166666666667,0
1783499346.412257,16.04019116546572,100.09407340003455,0.0,0.0,51.74865017735803,1967.0166666666667,0
1783499406.412257,16.087475483898526,99.97115465599609,0.0,0.0,53.95617569869283,1967.0166666666667,0
1783499466.412257,15.978963727719087,100.06180728202101,0.0,0.0,39.333584496664606,1963.0166666666667,0
1783499526.412257,15.928175228529154,100.05290867700333,0.0,0.0,41.24791264858458,1963.0166666666667,0
1783499586.412257,16.001508958299716,100.08499524022184,0.0,0.0,37.82878538175347,1963.0166666666667,0
1783499646.412257,15.923440108922462,99.9366114593981,0.0,0.0,39.362540709906995,1963.0166666666667,0
1783499706.412257,15.983236073378043,99.93642430041427,0.0,0.0,40.36279108273945,1963.0166666666667,0
1783499766.412257,15.962678973765993,100.00893259940507,0.0,0.0,39.32378320969122,1963.0166666666667,0
1783499826.412257,16.004309503869063,99.9612782576205,0.0,0.0,40.80830295172808,1963.0166666666667,0
1783499886.412257,16.148643489114168,99.9967542802663,0.0,0.0,39.2796275190241,1963.0166666666667,0
1783499946.412257,15.991485937567925,99.97342989320047,0.0,0.0,41.413124422291794,1963.0166666666667,0
1783500006.412257,15.956180691874932,99.94866755501705,0.0,0.0,41.03451530993356,1963.0166666666667,0
1783500066.412257,16.00460096559748,99.99014716745296,0.0,0.0,40.404498822384845,1963.0166666666667,0
1783500126.412257,15.998475369452963,99.99661484171308,0.0,0.0,38.62127904429152,1963.0166666666667,0
1783500186.412257,16.015581847116472,99.91692504098971,0.0,0.0,41.11044430235905,1963.0166666666667,0
1783500246.412257,16.023778053520235,100.0829179630844,0.0,0.0,40.91530578874714,1963.0166666666667,0
1783500306.412257,15.964823840895608,99.93929951454767,0.0,0.0,42.23432625542026,1963.0166666666667,0
1783500366.412257,15.97814274840495,100.05029668914275,0.0,0.0,40.10828151595149,1963.0166666666667,0
1783500426.412257,16.034284816792162,100.0723247493235,0.0,0.0,39.96677268848545,1963.0166666666667,0
1783500486.412257,15.934337801667526,100.01258536305266,0.0,0.0,41.87341307546927,1963.0166666666667,0
1783500546.412257,15.954248949741762,99.9923479234095,0.0,0.0,40.3133323721601,1963.0166666666667,0
1783500606.412257,16.021737490485723,99.96155148008711,0.0,0.0,39.945290275741584,1963.0166666666667,0
1783500666.412257,15.932427280960727,99.89639490136035,0.0,0.0,43.245587539457944,1963.0166666666667,0
1783500726.412257,16.128117917254908,99.89218601795844,0.0,0.0,42.0821838367918,1963.0166666666667,0
1783500786.412257,16.07895231540312,100.01766158082508,0.0,0.0,42.03852149246102,1963.0166666666667,0
1783500846.412257,16.0052020846696,99.97191438483402,0.0,0.0,40.67005729430369,1963.0166666666667,0
1783500906.412257,16.00354500906197,100.02290549483794,0.0,0.0,41.11460429756239,1963.0166666666667,0
1783500966.412257,16.019505687034304,100.02376004307642,0.0,0.0,43.0303618066279,1963.0166666666667,0
1783501026.412257,15.948228987445285,99.96222418705301,0.0,0.0,43.556436822547326,1963.0166666666667,0
1783501086.412257,15.93520339200385,100.02011544584985,0.0,0.0,45.037035431517204,1963.0166666666667,0
1783501146.412257,15.982909139773827,100.04741523762969,0.0,0.0,45.25190672738015,1963.0166666666667,0
1783501206.412257,16.04248638820914,100.03230806842532,0.0,0.0,44.98651089437609,1963.0166666666667,0
1783501266.412257,15.93464850733337,99.99308243629714,0.0,0.0,46.44132636651159,1963.0166666666667,0
1783501326.412257,15.99314742255512,99.99431669642846,0.0,0.0,45.20273556158531,1963.0166666666667,0
1783501386.412257,16.04824170349883,99.92132746004674,0.0,0.0,47.574727277249124,1963.0166666666667,0
1783501446.412257,16.008747662460813,99.95819575672357,0.0,0.0,46.722558060925905,1963.0166666666667,0
1783501506.412257,16.03843987707956,100.05480822015713,0.0,0.0,45.02259379100561,1963.0166666666667,0
1783501566.412257,15.994567454350616,100.04186505488912,0.0,0.0,48.02332688759513,1963.0166666666667,0
1783501626.412257,15.994647233683448,100.04129580208993,0.0,0.0,45.31830818062759,1963.0166666666667,0
1783501686.412257,16.020581110669575,100.08984751934572,0.0,0.0,44.65157611181485,1963.0166666666667,0
1783501746.412257,15.982097968893273,100.11206594103126,0.0,0.0,45.96471175348475,1963.0166666666667,0
1783501806.412257,15.916993645053067,99.94963600677104,0.0,0.0,44.46257882898428,1963.0166666666667,0
1783501866.412257,16.01685540481554,99.96183337622625,0.0,0.0,46.145560644916095,1963.0166666666667,0
1783501926.412257,16.007385480442505,100.05122501563937,0.0,0.0,44.87472552572479,1963.0166666666667,0
1783501986.412257,15.95944799679258,100.02240751316965,0.0,0.0,44.882893491561155,1963.0166666666667,0
1783502046.412257,16.02446878707987,99.92261573345216,0.0,0.0,46.29919877695157,1963.0166666666667,0
1783502106.412257,16.019948924448286,100.0051699494683,0.0,0.0,44.83680938657971,1963.0166666666667,0
1783502166.412257,15.967975131026469,99.93597930726717,0.0,0.0,46.37839499991308,1963.0166666666667,0
1783502226.412257,15.990297209100705,100.03674362989399,0.0,0.0,44.585876527347054,1963.0166666666667,0
1783502286.412257,16.060270705583918,99.95069240442814,0.0,0.0,42.725552145939005,1963.0166666666667,0
1783502346.412257,15.952063957370571,99.99328009787278,0.0,0.0,43.544884597757246,1963.0166666666667,0
1783502406.412257,16.021789823773364,100.0312791830348,0.0,0.0,42.0629981254825,1963.0166666666667,0
1783502466.412257,15.978915290104338,99.96912552538083,0.0,0.0,42.44401657669285,1963.0166666666667,0
1783502526.412257,15.930507144404078,99.9361492714166,0.0,0.0,43.10743236917799,1963.0166666666667,0
1783502586.412257,16.00548049274827,100.05333140295625,0.0,0.0,43.48213915081659,1963.0166666666667,0
1783502646.412257,15.940873117714604,99.94778875226646,0.0,0.0,42.81829056510154,1963.0166666666667,0
1783502706.412257,15.938017681145514,99.99113804492416,0.0,0.0,42.87032772988085,1963.0166666666667,0
1783502766.412257,15.979648359330927,100.04690455764805,0.0,0.0,40.8345754413586,1963.0166666666667,0
1783502826.412257,15.97563802500811,100.05633389063836,0.0,0.0,43.29507204124645,1963.0166666666667,0
1783502886.412257,16.001200979169145,99.96756112013871,0.0,0.0,42.178504902021494,1963.0166666666667,0
1783502946.412257,15.99712557132671,100.10226631290148,0.0,0.0,41.54475715383383,1963.0166666666667,0
1783503006.412257,15.97659103973789,99.9350672258022,0.0,0.0,41.987394077151365,1963.0166666666667,0
1783503066.412257,15.980733973928618,99.98515736202474,0.0,0.0,42.65748635127185,1963.0166666666667,0
1783503126.412257,15.988390195378008,100.02197098423682,0.0,0.0,40.385793433357016,1963.0166666666667,0
1783503186.412257,16.02719000456974,100.02459628397649,0.0,0.0,41.75465956982955,1963.0166666666667,0
1783503246.412257,15.90480974231039,100.06074102599143,0.0,0.0,41.30525551763828,1963.0166666666667,0
1783503306.412257,15.985265818936705,99.93792117963906,0.0,0.0,40.13209425977148,1963.0166666666667,0
1783503366.412257,16.0013597186499,100.00670429137753,0.0,0.0,42.39901067259096,1963.0166666666667,0
1783503426.412257,16.00672084263011,100.02473310294057,0.0,0.0,39.82236159612096,1963.0166666666667,0
1783503486.412257,16.15785980356109,100.03521296752076,0.0,0.0,42.81430847146074,1963.0166666666667,0
1783503546.412257,15.926880382381459,99.96650765877244,0.0,0.0,44.83393166176163,1963.0166666666667,0
1783503606.412257,16.07032844402434,99.96298689898762,0.0,0.0,42.42826408517819,1963.0166666666667,0
1783503666.412257,16.03016042745568,100.00778739696277,0.0,0.0,43.34352038531616,1963.0166666666667,0
1783503726.412257,16.013414846505412,100.02641183372907,0.0,0.0,43.94551519159885,1963.0166666666667,0
1783503786.412257,15.970506086254822,99.98623605753797,0.0,0.0,43.25315563835388,1963.0166666666667,0
1783503846.412257,15.96441375309036,100.06085217185364,0.0,0.0,42.89712254140576,1963.0166666666667,0
1783503906.412257,16.0794792676728,99.98437920945013,0.0,0.0,42.59323063718766,1963.0166666666667,0
1783503966.412257,16.082217047916508,99.9799140181429,0.0,0.0,40.81023310990782,1963.0166666666667,0
1783504026.412257,15.957065772579785,99.98172200242745,0.0,0.0,39.60052890209183,1963.0166666666667,0
